order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,age_group,delivery_speed,gross_amount,discount_amount,net_revenue,net_profit,is_unprofitable
O118015,C14716,P247456,Fashion,26.57,0.0,1,Debit Card,2023-12-31,5,East,0,26.57,5.75,3.55,69,Male,65+,Standard (4-7 days),26.57,0.0,26.57,3.55,0
O118016,C10427,P236087,Home,68.89,0.0,2,Debit Card,2023-12-04,3,Central,0,137.78,7.2,31.38,30,Male,26-35,Fast (1-3 days),137.78,0.0,137.78,31.38,0
O118017,C15821,P237473,Toys,16.61,0.05,1,Debit Card,2025-05-13,3,North,0,15.78,4.17,2.14,29,Female,26-35,Fast (1-3 days),16.61,0.8300000000000001,15.78,2.14,0
O118018,C12537,P239379,Fashion,102.73,0.0,1,COD,2025-07-14,4,Central,1,102.73,5.89,30.07,69,Male,65+,Standard (4-7 days),102.73,0.0,0.0,0.0,0
O118019,C16498,P230655,Beauty,15.33,0.0,1,Credit Card,2024-07-22,3,Central,0,15.33,4.17,2.73,50,Female,36-50,Fast (1-3 days),15.33,0.0,15.33,2.73,0
O118020,C16339,P215259,Home,30.9,0.15,2,Credit Card,2024-01-04,3,North,0,52.53,6.33,8.38,24,Female,18-25,Fast (1-3 days),61.8,9.269999999999996,52.53,8.38,0
O118021,C10544,P200387,Beauty,20.31,0.0,1,Credit Card,2025-02-12,3,Central,0,20.31,5.42,3.72,37,Male,36-50,Fast (1-3 days),20.31,0.0,20.31,3.72,0
O118022,C12764,P246753,Grocery,1.51,0.0,1,Credit Card,2023-10-28,4,West,0,1.51,2.22,-2.1,47,Female,36-50,Standard (4-7 days),1.51,0.0,1.51,-2.1,1
O118023,C14919,P240835,Toys,10.31,0.15,1,Credit Card,2025-09-02,3,North,0,8.76,2.42,1.08,19,Male,18-25,Fast (1-3 days),10.31,1.5500000000000007,8.76,1.08,0
O118024,C17075,P245814,Fashion,40.5,0.0,1,UPI,2024-10-16,4,North,0,40.5,6.63,7.54,36,Male,36-50,Standard (4-7 days),40.5,0.0,40.5,7.54,0
O118025,C13765,P202489,Electronics,286.97,0.0,4,COD,2024-01-29,8,West,0,1147.88,10.87,126.88,43,Female,36-50,Delayed (8+ days),1147.88,0.0,1147.88,126.88,0
O118026,C15098,P241475,Grocery,23.54,0.05,1,COD,2025-04-21,6,West,0,22.36,3.89,-2.1,24,Female,18-25,Standard (4-7 days),23.54,1.1799999999999997,22.36,-2.1,1
O118027,C10658,P202890,Beauty,42.57,0.0,1,COD,2023-11-15,6,East,0,42.57,6.27,12.89,47,Female,36-50,Standard (4-7 days),42.57,0.0,42.57,12.89,0
O118028,C17082,P245100,Electronics,157.95,0.1,1,Credit Card,2025-03-10,4,Central,0,142.16,6.52,10.54,37,Female,36-50,Standard (4-7 days),157.95,15.789999999999992,142.16,10.54,0
O118029,C12827,P234210,Beauty,11.78,0.0,3,Credit Card,2024-02-27,4,West,0,35.34,5.09,10.81,32,Female,26-35,Standard (4-7 days),35.339999999999996,-7.105427357601002e-15,35.34,10.81,0
O118030,C12058,P200722,Electronics,1349.65,0.0,1,COD,2025-09-10,5,East,0,1349.65,10.79,151.17,56,Female,51-65,Standard (4-7 days),1349.65,0.0,1349.65,151.17,0
O118031,C17749,P208947,Fashion,29.42,0.05,1,COD,2025-05-07,3,Central,0,27.95,4.88,4.9,49,Female,36-50,Fast (1-3 days),29.42,1.4700000000000024,27.95,4.9,0
O118032,C13327,P235018,Beauty,6.78,0.0,1,Credit Card,2025-08-05,4,Central,0,6.78,4.3,-1.25,32,Female,26-35,Standard (4-7 days),6.78,0.0,6.78,-1.25,1
O118033,C16539,P235354,Home,150.86,0.0,1,Debit Card,2024-01-22,4,North,0,150.86,8.13,34.11,28,Male,26-35,Standard (4-7 days),150.86,0.0,150.86,34.11,0
O118034,C10730,P241345,Fashion,18.72,0.0,1,Credit Card,2024-02-18,6,North,0,18.72,5.26,1.29,19,Male,18-25,Standard (4-7 days),18.72,0.0,18.72,1.29,0
O118035,C11832,P222510,Sports,100.94,0.15,2,Credit Card,2025-01-29,5,South,0,171.6,8.16,43.32,38,Female,36-50,Standard (4-7 days),201.88,30.28,171.6,43.32,0
O118036,C10408,P239541,Toys,35.86,0.1,1,Wallet,2024-11-02,6,East,0,32.27,5.52,7.39,44,Female,36-50,Standard (4-7 days),35.86,3.5899999999999963,32.27,7.39,0
O118037,C16505,P211207,Sports,28.76,0.0,5,PayPal,2023-11-12,5,South,0,143.8,9.35,33.79,25,Female,18-25,Standard (4-7 days),143.8,0.0,143.8,33.79,0
O118038,C17426,P215073,Home,89.11,0.0,1,UPI,2024-01-19,5,North,0,89.11,6.93,18.02,53,Male,51-65,Standard (4-7 days),89.11,0.0,89.11,18.02,0
O118039,C17170,P212647,Sports,57.48,0.1,1,Debit Card,2025-03-18,6,North,0,51.73,7.21,8.31,35,Male,26-35,Standard (4-7 days),57.48,5.75,51.73,8.31,0
O118040,C14179,P208190,Sports,737.39,0.0,1,Wallet,2024-01-23,5,East,0,737.39,11.97,209.25,38,Male,36-50,Standard (4-7 days),737.39,0.0,737.39,209.25,0
O118041,C16299,P236855,Toys,26.46,0.2,1,Debit Card,2025-08-26,9,South,0,21.17,4.95,3.52,50,Female,36-50,Delayed (8+ days),26.46,5.289999999999999,21.17,3.52,0
O118042,C17830,P237846,Fashion,9.23,0.05,2,Debit Card,2024-01-01,4,West,0,17.54,3.93,2.21,35,Male,26-35,Standard (4-7 days),18.46,0.9200000000000017,17.54,2.21,0
O118043,C13247,P208142,Electronics,134.35,0.0,1,UPI,2023-11-03,5,Central,0,134.35,7.2,8.92,59,Male,51-65,Standard (4-7 days),134.35,0.0,134.35,8.92,0
O118044,C14802,P226543,Sports,26.82,0.0,4,Credit Card,2024-08-17,10,South,0,107.28,6.86,25.32,53,Female,51-65,Delayed (8+ days),107.28,0.0,107.28,25.32,0
O118045,C16057,P245260,Electronics,54.99,0.15,3,UPI,2024-08-31,6,East,0,140.22,7.71,9.12,60,Female,51-65,Standard (4-7 days),164.97,24.75,140.22,9.12,0
O118046,C16615,P235806,Home,59.98,0.0,1,Credit Card,2024-06-17,5,West,0,59.98,7.53,9.26,40,Other,36-50,Standard (4-7 days),59.98,0.0,59.98,9.26,0
O118047,C16762,P242032,Fashion,24.29,0.0,1,COD,2024-05-14,6,West,0,24.29,4.9,3.6,63,Male,51-65,Standard (4-7 days),24.29,0.0,24.29,3.6,0
O118048,C15543,P226876,Fashion,18.17,0.1,5,Credit Card,2025-05-29,4,North,1,81.77,4.2,24.42,66,Male,65+,Standard (4-7 days),90.85000000000001,9.080000000000013,0.0,0.0,0
O118049,C10133,P214413,Home,116.05,0.0,1,UPI,2024-02-11,4,South,0,116.05,7.75,24.74,20,Female,18-25,Standard (4-7 days),116.05,0.0,116.05,24.74,0
O118050,C14883,P200768,Grocery,4.25,0.0,1,Credit Card,2025-08-20,3,North,0,4.25,1.88,-1.54,66,Female,65+,Fast (1-3 days),4.25,0.0,4.25,-1.54,1
O118051,C17050,P227255,Sports,288.41,0.0,2,Debit Card,2025-06-05,4,West,0,576.82,10.44,162.61,54,Female,51-65,Standard (4-7 days),576.82,0.0,576.82,162.61,0
O118052,C14959,P241946,Electronics,478.51,0.1,2,Credit Card,2024-05-04,4,Central,0,861.32,12.21,91.15,67,Female,65+,Standard (4-7 days),957.02,95.69999999999993,861.32,91.15,0
O118053,C17547,P244066,Toys,4.55,0.0,1,Debit Card,2024-05-25,6,West,0,4.55,2.14,-0.32,58,Male,51-65,Standard (4-7 days),4.55,0.0,4.55,-0.32,1
O118054,C10666,P205557,Home,51.23,0.0,1,UPI,2024-04-19,3,Central,1,51.23,5.42,8.92,24,Male,18-25,Fast (1-3 days),51.23,0.0,0.0,0.0,0
O118055,C10276,P243319,Fashion,203.73,0.0,1,Credit Card,2025-06-24,4,Central,0,203.73,8.5,62.81,35,Female,26-35,Standard (4-7 days),203.73,0.0,203.73,62.81,0
O118056,C13307,P249348,Beauty,8.47,0.1,1,Debit Card,2025-08-22,6,South,0,7.62,1.94,1.49,64,Male,51-65,Standard (4-7 days),8.47,0.8500000000000005,7.62,1.49,0
O118057,C15871,P227620,Fashion,11.12,0.05,3,Wallet,2025-08-15,4,North,0,31.69,3.98,7.11,66,Male,65+,Standard (4-7 days),33.36,1.6699999999999982,31.69,7.11,0
O118058,C10881,P218691,Home,44.81,0.0,2,UPI,2023-12-02,3,North,0,89.62,6.55,18.54,66,Female,65+,Fast (1-3 days),89.62,0.0,89.62,18.54,0
O118059,C12060,P234157,Toys,26.61,0.15,1,Credit Card,2023-12-02,6,Central,0,22.62,4.67,4.38,31,Female,26-35,Standard (4-7 days),26.61,3.9899999999999984,22.62,4.38,0
O118060,C16485,P239507,Sports,81.74,0.0,2,Debit Card,2025-05-14,3,North,0,163.48,7.83,41.21,28,Male,26-35,Fast (1-3 days),163.48,0.0,163.48,41.21,0
O118061,C12082,P210773,Home,19.21,0.0,1,Credit Card,2025-02-10,3,North,0,19.21,5.3,0.08,50,Male,36-50,Fast (1-3 days),19.21,0.0,19.21,0.08,0
O118062,C16702,P210263,Fashion,27.08,0.1,1,Wallet,2024-07-03,4,Central,1,24.37,4.74,3.79,57,Male,51-65,Standard (4-7 days),27.08,2.7099999999999973,0.0,0.0,0
O118063,C11237,P213386,Fashion,9.45,0.0,1,Debit Card,2024-12-02,5,West,0,9.45,4.71,-1.4,61,Other,51-65,Standard (4-7 days),9.45,0.0,9.45,-1.4,1
O118064,C17579,P222381,Grocery,5.52,0.0,2,Credit Card,2024-01-27,3,North,0,11.04,2.06,-1.18,69,Female,65+,Fast (1-3 days),11.04,0.0,11.04,-1.18,1
O118065,C12452,P242629,Fashion,14.22,0.15,1,Debit Card,2024-04-11,6,East,1,12.09,4.26,-0.03,34,Female,26-35,Standard (4-7 days),14.22,2.130000000000001,0.0,0.0,0
O118066,C17661,P215258,Beauty,9.11,0.05,1,Credit Card,2024-03-22,4,South,0,8.65,3.98,-0.09,69,Male,65+,Standard (4-7 days),9.11,0.4599999999999991,8.65,-0.09,1
O118067,C16801,P225993,Home,208.27,0.0,1,Credit Card,2025-08-19,3,Central,0,208.27,8.63,49.69,63,Male,51-65,Fast (1-3 days),208.27,0.0,208.27,49.69,0
O118068,C10158,P248585,Electronics,547.3,0.15,1,Credit Card,2025-03-26,6,East,0,465.2,7.49,48.33,26,Other,26-35,Standard (4-7 days),547.3,82.09999999999997,465.2,48.33,0
O118069,C17099,P239021,Grocery,18.36,0.15,1,Credit Card,2024-06-18,4,North,0,15.61,3.72,-2.47,50,Female,36-50,Standard (4-7 days),18.36,2.75,15.61,-2.47,1
O118070,C17804,P239001,Electronics,428.8,0.0,1,COD,2024-03-25,3,Central,0,428.8,9.79,41.67,28,Female,26-35,Fast (1-3 days),428.8,0.0,428.8,41.67,0
O118071,C15229,P212324,Sports,37.66,0.0,1,Credit Card,2025-08-20,4,North,0,37.66,5.88,5.42,41,Other,36-50,Standard (4-7 days),37.66,0.0,37.66,5.42,0
O118072,C12596,P227445,Toys,13.43,0.0,2,Wallet,2025-04-14,4,South,0,26.86,4.58,6.16,26,Male,26-35,Standard (4-7 days),26.86,0.0,26.86,6.16,0
O118073,C17956,P226162,Sports,70.6,0.0,1,Credit Card,2025-09-11,5,West,1,70.6,4.35,16.83,67,Other,65+,Standard (4-7 days),70.6,0.0,0.0,0.0,0
O118074,C17693,P204667,Toys,17.05,0.0,2,Credit Card,2025-03-07,5,West,0,34.1,7.0,6.64,19,Female,18-25,Standard (4-7 days),34.1,0.0,34.1,6.64,0
O118075,C17128,P232383,Sports,200.8,0.05,1,Credit Card,2024-10-28,3,North,0,190.76,8.39,48.84,38,Male,36-50,Fast (1-3 days),200.8,10.04000000000002,190.76,48.84,0
O118076,C17514,P220786,Home,298.99,0.0,1,Credit Card,2024-07-09,6,East,0,298.99,8.99,74.73,56,Female,51-65,Standard (4-7 days),298.99,0.0,298.99,74.73,0
O118077,C13815,P210418,Grocery,4.2,0.0,1,Wallet,2023-11-08,4,Central,0,4.2,2.69,-2.35,38,Female,36-50,Standard (4-7 days),4.2,0.0,4.2,-2.35,1
O118078,C15947,P231259,Grocery,8.45,0.0,4,Credit Card,2025-03-12,4,Central,0,33.8,4.88,-2.18,59,Female,51-65,Standard (4-7 days),33.8,0.0,33.8,-2.18,1
O118079,C17803,P248879,Home,31.09,0.05,1,Wallet,2025-06-14,4,North,0,29.54,5.04,3.23,36,Female,36-50,Standard (4-7 days),31.09,1.5500000000000007,29.54,3.23,0
O118080,C14374,P231651,Home,147.54,0.1,3,COD,2025-09-07,4,West,0,398.36,11.01,100.53,56,Female,51-65,Standard (4-7 days),442.62,44.25999999999999,398.36,100.53,0
O118081,C12526,P214055,Home,121.76,0.2,1,UPI,2025-04-01,3,North,0,97.41,7.36,19.91,45,Male,36-50,Fast (1-3 days),121.76,24.35000000000001,97.41,19.91,0
O118082,C10110,P209123,Fashion,98.55,0.0,1,UPI,2025-03-23,4,West,0,98.55,8.9,25.59,47,Other,36-50,Standard (4-7 days),98.55,0.0,98.55,25.59,0
O118083,C17803,P239756,Electronics,287.79,0.15,1,Credit Card,2025-04-03,4,West,0,244.62,7.08,22.27,25,Other,18-25,Standard (4-7 days),287.79,43.170000000000016,244.62,22.27,0
O118084,C16574,P213755,Fashion,79.69,0.0,1,Credit Card,2025-03-13,4,West,0,79.69,6.2,21.69,21,Female,18-25,Standard (4-7 days),79.69,0.0,79.69,21.69,0
O118085,C10541,P209734,Toys,9.53,0.2,1,UPI,2024-07-30,6,West,1,7.62,4.06,-1.01,37,Female,36-50,Standard (4-7 days),9.53,1.9099999999999993,0.0,0.0,0
O118086,C11138,P248704,Beauty,32.03,0.1,1,Credit Card,2024-04-25,4,Central,0,28.83,5.46,7.51,54,Male,51-65,Standard (4-7 days),32.03,3.200000000000003,28.83,7.51,0
O118087,C17257,P234760,Toys,2.81,0.05,1,PayPal,2023-12-01,5,Central,0,2.67,2.41,-1.34,41,Male,36-50,Standard (4-7 days),2.81,0.14000000000000012,2.67,-1.34,1
O118088,C13283,P244666,Sports,26.16,0.0,1,Credit Card,2024-03-01,3,North,0,26.16,3.85,4.0,66,Female,65+,Fast (1-3 days),26.16,0.0,26.16,4.0,0
O118089,C17717,P236827,Fashion,34.12,0.0,1,Debit Card,2023-12-03,3,Central,0,34.12,4.16,7.78,34,Female,26-35,Fast (1-3 days),34.12,0.0,34.12,7.78,0
O118090,C17762,P223587,Fashion,112.16,0.1,1,Credit Card,2025-02-16,4,West,0,100.94,6.67,28.66,36,Male,36-50,Standard (4-7 days),112.16,11.219999999999999,100.94,28.66,0
O118091,C13610,P239661,Beauty,56.01,0.05,3,PayPal,2024-07-07,3,North,0,159.63,7.77,64.06,41,Female,36-50,Fast (1-3 days),168.03,8.400000000000006,159.63,64.06,0
O118092,C17896,P211741,Grocery,13.02,0.0,1,Debit Card,2025-07-31,5,South,0,13.02,2.23,-1.19,48,Female,36-50,Standard (4-7 days),13.02,0.0,13.02,-1.19,1
O118093,C14455,P219528,Toys,4.74,0.0,1,UPI,2025-05-14,3,North,0,4.74,3.08,-1.18,50,Female,36-50,Fast (1-3 days),4.74,0.0,4.74,-1.18,1
O118094,C13557,P248157,Toys,24.47,0.0,1,UPI,2024-09-14,3,North,0,24.47,4.8,4.99,61,Female,51-65,Fast (1-3 days),24.47,0.0,24.47,4.99,0
O118095,C12419,P223266,Toys,5.83,0.0,1,Wallet,2024-01-21,4,South,0,5.83,3.22,-0.89,61,Female,51-65,Standard (4-7 days),5.83,0.0,5.83,-0.89,1
O118096,C15334,P223854,Beauty,13.57,0.3,1,Debit Card,2025-08-07,6,East,0,9.5,6.57,-2.3,26,Female,26-35,Standard (4-7 days),13.57,4.07,9.5,-2.3,1
O118097,C11756,P215706,Electronics,172.57,0.0,1,Credit Card,2024-09-23,7,East,0,172.57,7.13,13.58,18,Female,18-25,Standard (4-7 days),172.57,0.0,172.57,13.58,0
O118098,C13086,P242494,Fashion,111.11,0.1,4,Credit Card,2025-05-12,5,South,0,400.0,9.82,130.18,42,Female,36-50,Standard (4-7 days),444.44,44.44,400.0,130.18,0
O118099,C15050,P215876,Beauty,31.98,0.0,2,COD,2023-09-18,3,Central,0,63.96,6.93,21.85,33,Male,26-35,Fast (1-3 days),63.96,0.0,63.96,21.85,0
O118100,C12306,P245802,Fashion,8.62,0.05,1,Credit Card,2024-01-10,5,East,0,8.19,3.16,-0.29,55,Female,51-65,Standard (4-7 days),8.62,0.4299999999999997,8.19,-0.29,1
O118101,C16921,P219058,Toys,38.46,0.3,1,Debit Card,2024-11-07,3,North,0,26.92,2.88,7.89,19,Male,18-25,Fast (1-3 days),38.46,11.54,26.92,7.89,0
O118102,C17630,P204548,Home,84.11,0.05,1,Credit Card,2024-09-20,6,South,0,79.9,7.41,14.96,25,Female,18-25,Standard (4-7 days),84.11,4.209999999999994,79.9,14.96,0
O118103,C16263,P229502,Electronics,506.8,0.0,1,COD,2025-01-18,4,West,0,506.8,9.2,51.62,45,Male,36-50,Standard (4-7 days),506.8,0.0,506.8,51.62,0
O118104,C10975,P214263,Toys,31.48,0.1,1,Debit Card,2024-03-02,6,East,0,28.33,4.47,6.86,69,Male,65+,Standard (4-7 days),31.48,3.150000000000002,28.33,6.86,0
O118105,C15008,P201552,Sports,662.03,0.15,3,Debit Card,2023-09-19,4,North,0,1688.18,11.53,494.92,61,Female,51-65,Standard (4-7 days),1986.09,297.90999999999985,1688.18,494.92,0
O118106,C15247,P206014,Fashion,25.95,0.0,1,Debit Card,2023-12-09,4,West,0,25.95,5.03,4.05,65,Male,51-65,Standard (4-7 days),25.95,0.0,25.95,4.05,0
O118107,C10722,P213106,Grocery,27.31,0.0,4,UPI,2025-09-02,6,Central,0,109.24,5.98,2.76,27,Female,26-35,Standard (4-7 days),109.24,0.0,109.24,2.76,0
O118108,C12570,P217776,Home,54.5,0.0,1,Credit Card,2025-08-19,4,West,0,54.5,5.07,10.19,61,Female,51-65,Standard (4-7 days),54.5,0.0,54.5,10.19,0
O118109,C15807,P215396,Sports,542.24,0.0,1,Debit Card,2025-01-29,5,West,0,542.24,11.3,151.37,61,Male,51-65,Standard (4-7 days),542.24,0.0,542.24,151.37,0
O118110,C17812,P226455,Grocery,7.95,0.0,1,Debit Card,2024-02-22,6,East,0,7.95,3.69,-3.05,62,Female,51-65,Standard (4-7 days),7.95,0.0,7.95,-3.05,1
O118111,C10324,P249011,Electronics,400.79,0.05,1,Credit Card,2024-12-22,3,Central,1,380.75,8.04,37.65,46,Male,36-50,Fast (1-3 days),400.79,20.04000000000002,0.0,0.0,0
O118112,C17487,P241340,Toys,104.36,0.0,1,PayPal,2024-03-02,3,North,0,104.36,9.07,32.67,41,Male,36-50,Fast (1-3 days),104.36,0.0,104.36,32.67,0
O118113,C11529,P200648,Sports,31.99,0.15,1,Credit Card,2024-08-27,5,West,0,27.19,3.39,4.77,36,Female,36-50,Standard (4-7 days),31.99,4.799999999999997,27.19,4.77,0
O118114,C15645,P245301,Electronics,367.9,0.0,1,COD,2024-11-05,3,North,0,367.9,8.41,35.74,36,Female,36-50,Fast (1-3 days),367.9,0.0,367.9,35.74,0
O118115,C15169,P228197,Sports,641.64,0.15,1,Credit Card,2024-07-12,4,South,0,545.39,9.98,153.64,60,Male,51-65,Standard (4-7 days),641.64,96.25,545.39,153.64,0
O118116,C11945,P237428,Toys,58.67,0.0,1,Debit Card,2025-01-26,7,West,0,58.67,7.23,16.24,60,Male,51-65,Standard (4-7 days),58.67,0.0,58.67,16.24,0
O118117,C15703,P211609,Toys,6.91,0.0,1,Credit Card,2023-12-06,5,East,0,6.91,2.02,0.74,28,Male,26-35,Standard (4-7 days),6.91,0.0,6.91,0.74,0
O118118,C16212,P233588,Toys,4.04,0.1,1,Credit Card,2025-02-16,4,North,0,3.64,2.97,-1.51,45,Male,36-50,Standard (4-7 days),4.04,0.3999999999999999,3.64,-1.51,1
O118119,C14486,P249623,Electronics,230.46,0.1,1,Credit Card,2023-09-12,7,East,0,207.41,8.04,16.85,43,Female,36-50,Standard (4-7 days),230.46,23.05000000000001,207.41,16.85,0
O118120,C12430,P226592,Fashion,75.86,0.05,3,Debit Card,2025-05-09,3,North,0,216.2,6.45,69.22,39,Male,36-50,Fast (1-3 days),227.57999999999998,11.379999999999995,216.2,69.22,0
O118121,C14111,P215920,Beauty,41.2,0.0,1,Credit Card,2024-10-04,6,North,0,41.2,5.15,13.39,47,Male,36-50,Standard (4-7 days),41.2,0.0,41.2,13.39,0
O118122,C13510,P249273,Beauty,25.91,0.0,1,Credit Card,2025-08-27,4,South,0,25.91,5.81,5.85,39,Female,36-50,Standard (4-7 days),25.91,0.0,25.91,5.85,0
O118123,C10845,P221829,Grocery,13.56,0.0,1,COD,2024-12-06,7,East,0,13.56,3.7,-2.62,64,Female,51-65,Standard (4-7 days),13.56,0.0,13.56,-2.62,1
O118124,C14964,P249058,Home,26.93,0.1,4,Credit Card,2025-04-11,6,East,0,96.95,8.31,18.84,51,Female,51-65,Standard (4-7 days),107.72,10.769999999999996,96.95,18.84,0
O118125,C10567,P207695,Fashion,33.61,0.2,1,Wallet,2024-02-09,4,West,0,26.89,3.71,5.7,48,Female,36-50,Standard (4-7 days),33.61,6.719999999999999,26.89,5.7,0
O118126,C13688,P237644,Fashion,47.21,0.2,1,Credit Card,2025-06-18,5,Central,0,37.77,3.74,9.48,26,Male,26-35,Standard (4-7 days),47.21,9.439999999999998,37.77,9.48,0
O118127,C12179,P219179,Electronics,423.99,0.0,1,UPI,2024-09-09,4,North,0,423.99,9.49,41.39,48,Male,36-50,Standard (4-7 days),423.99,0.0,423.99,41.39,0
O118128,C12019,P236984,Electronics,81.29,0.05,3,UPI,2023-12-15,3,North,0,231.68,7.52,20.28,47,Male,36-50,Fast (1-3 days),243.87,12.189999999999998,231.68,20.28,0
O118129,C17727,P202134,Beauty,31.75,0.0,1,Debit Card,2024-01-16,5,South,0,31.75,4.64,9.65,19,Female,18-25,Standard (4-7 days),31.75,0.0,31.75,9.65,0
O118130,C13319,P202177,Electronics,971.3,0.15,1,COD,2024-07-17,5,West,0,825.6,7.26,91.81,22,Male,18-25,Standard (4-7 days),971.3,145.69999999999993,825.6,91.81,0
O118131,C12320,P218683,Toys,32.34,0.05,4,Credit Card,2025-05-11,5,South,0,122.89,8.12,41.04,45,Female,36-50,Standard (4-7 days),129.36,6.470000000000013,122.89,41.04,0
O118132,C11646,P231506,Beauty,26.96,0.15,1,PayPal,2025-03-01,4,West,0,22.92,3.84,6.47,65,Male,51-65,Standard (4-7 days),26.96,4.039999999999999,22.92,6.47,0
O118133,C14003,P217767,Toys,4.01,0.1,1,COD,2025-04-17,3,Central,0,3.61,3.76,-2.32,50,Female,36-50,Fast (1-3 days),4.01,0.3999999999999999,3.61,-2.32,1
O118134,C13909,P211693,Home,218.25,0.0,1,Credit Card,2024-06-20,4,South,0,218.25,7.51,53.6,21,Female,18-25,Standard (4-7 days),218.25,0.0,218.25,53.6,0
O118135,C13420,P204142,Beauty,29.64,0.0,1,Debit Card,2025-08-01,5,East,0,29.64,3.83,9.51,58,Female,51-65,Standard (4-7 days),29.64,0.0,29.64,9.51,0
O118136,C12531,P244622,Beauty,22.49,0.3,1,Wallet,2025-02-18,4,Central,0,15.74,6.84,0.24,38,Female,36-50,Standard (4-7 days),22.49,6.749999999999998,15.74,0.24,0
O118137,C16693,P223028,Grocery,22.33,0.0,1,Debit Card,2024-08-20,5,South,0,22.33,2.84,-1.05,46,Male,36-50,Standard (4-7 days),22.33,0.0,22.33,-1.05,1
O118138,C10356,P226409,Toys,24.07,0.0,1,Debit Card,2024-06-03,5,West,0,24.07,4.05,5.58,66,Female,65+,Standard (4-7 days),24.07,0.0,24.07,5.58,0
O118139,C17919,P202472,Beauty,18.54,0.1,2,COD,2025-02-19,4,North,0,33.37,6.51,8.51,56,Male,51-65,Standard (4-7 days),37.08,3.710000000000001,33.37,8.51,0
O118140,C17485,P215300,Beauty,9.55,0.0,1,PayPal,2025-03-12,3,North,0,9.55,2.81,1.49,30,Male,26-35,Fast (1-3 days),9.55,0.0,9.55,1.49,0
O118141,C15752,P230549,Fashion,39.51,0.0,3,Credit Card,2024-08-26,3,North,0,118.53,7.43,34.06,37,Male,36-50,Fast (1-3 days),118.53,0.0,118.53,34.06,0
O118142,C17215,P213018,Sports,26.45,0.0,1,UPI,2024-03-30,6,East,0,26.45,5.0,2.93,29,Female,26-35,Standard (4-7 days),26.45,0.0,26.45,2.93,0
O118143,C13081,P212398,Grocery,1.82,0.0,1,UPI,2023-12-31,7,East,0,1.82,1.86,-1.71,58,Female,51-65,Standard (4-7 days),1.82,0.0,1.82,-1.71,1
O118144,C12280,P225826,Electronics,136.62,0.05,1,COD,2025-07-07,4,South,0,129.79,6.79,8.78,46,Male,36-50,Standard (4-7 days),136.62,6.8300000000000125,129.79,8.78,0
O118145,C14131,P203110,Beauty,14.21,0.15,2,Debit Card,2025-08-30,5,South,0,24.16,3.95,6.92,22,Female,18-25,Standard (4-7 days),28.42,4.260000000000002,24.16,6.92,0
O118146,C12460,P241094,Home,147.03,0.15,1,UPI,2024-02-27,5,West,0,124.98,6.6,28.39,38,Male,36-50,Standard (4-7 days),147.03,22.049999999999997,124.98,28.39,0
O118147,C17629,P213606,Toys,15.61,0.05,1,Debit Card,2025-05-29,4,Central,0,14.83,3.48,2.45,43,Male,36-50,Standard (4-7 days),15.61,0.7799999999999994,14.83,2.45,0
O118148,C15123,P208801,Electronics,481.79,0.0,1,PayPal,2023-09-21,6,East,0,481.79,10.23,47.58,59,Male,51-65,Standard (4-7 days),481.79,0.0,481.79,47.58,0
O118149,C16187,P243994,Electronics,484.66,0.0,1,Debit Card,2024-08-08,6,East,0,484.66,8.14,50.02,34,Female,26-35,Standard (4-7 days),484.66,0.0,484.66,50.02,0
O118150,C16711,P222955,Electronics,447.94,0.0,1,Credit Card,2024-05-23,6,South,0,447.94,8.91,44.84,20,Female,18-25,Standard (4-7 days),447.94,0.0,447.94,44.84,0
O118151,C17721,P231811,Electronics,307.7,0.2,1,Debit Card,2025-06-17,6,South,1,246.16,9.94,19.6,62,Male,51-65,Standard (4-7 days),307.7,61.53999999999999,0.0,0.0,0
O118152,C17422,P203774,Sports,116.96,0.0,1,Wallet,2024-01-19,6,West,0,116.96,6.25,28.84,53,Other,51-65,Standard (4-7 days),116.96,0.0,116.96,28.84,0
O118153,C12787,P226822,Electronics,1282.07,0.0,1,Debit Card,2024-12-27,6,East,0,1282.07,10.23,143.62,39,Male,36-50,Standard (4-7 days),1282.07,0.0,1282.07,143.62,0
O118154,C14209,P200258,Beauty,32.97,0.15,1,Credit Card,2024-07-08,3,Central,0,28.02,5.83,6.78,65,Male,51-65,Fast (1-3 days),32.97,4.949999999999999,28.02,6.78,0
O118155,C15868,P206868,Toys,28.68,0.0,1,Debit Card,2023-09-29,4,North,0,28.68,5.5,5.97,69,Female,65+,Standard (4-7 days),28.68,0.0,28.68,5.97,0
O118156,C16540,P206817,Electronics,161.86,0.2,1,Credit Card,2024-03-12,4,Central,0,129.49,7.26,8.28,47,Female,36-50,Standard (4-7 days),161.86,32.370000000000005,129.49,8.28,0
O118157,C11197,P238512,Electronics,261.27,0.0,1,Debit Card,2024-06-05,7,South,0,261.27,5.51,25.84,38,Female,36-50,Standard (4-7 days),261.27,0.0,261.27,25.84,0
O118158,C11278,P230856,Grocery,8.52,0.1,1,Debit Card,2025-03-23,8,East,0,7.67,3.22,-2.61,64,Female,51-65,Delayed (8+ days),8.52,0.8499999999999996,7.67,-2.61,1
