customer_id,customer_age,customer_gender,age_group,region
C12095,23,Male,18-25,South
C17905,42,Male,36-50,West
C11801,37,Male,36-50,Central
C12146,48,Female,36-50,North
C15642,47,Female,36-50,East
C11620,63,Female,51-65,South
C12941,52,Male,51-65,North
C16987,21,Female,18-25,South
C16264,35,Female,26-35,Central
C14905,69,Female,65+,South
C10977,32,Female,26-35,North
C13066,29,Female,26-35,South
C10783,24,Female,18-25,West
C10240,44,Female,36-50,North
C15874,62,Male,51-65,North
C11553,18,Female,18-25,Central
C14586,29,Male,26-35,North
C10430,21,Other,18-25,West
C16447,58,Male,51-65,South
C12345,67,Male,65+,West
C10075,33,Male,26-35,Central
C17142,18,Female,18-25,South
C16785,41,Male,36-50,South
C14922,45,Female,36-50,North
C14686,40,Male,36-50,Central
C16215,56,Female,51-65,North
C11902,64,Male,51-65,West
C16006,37,Female,36-50,West
C14013,46,Female,36-50,East
C17143,62,Male,51-65,East
C12059,48,Male,36-50,West
C11789,44,Female,36-50,North
C13626,29,Female,26-35,Central
C14348,60,Male,51-65,East
C14471,56,Female,51-65,East
C15956,51,Female,51-65,West
C12851,54,Female,51-65,West
C17780,66,Female,65+,West
C10925,42,Male,36-50,East
C13734,43,Male,36-50,West
C16543,19,Female,18-25,West
C10969,39,Male,36-50,South
C13195,26,Female,26-35,South
C16940,53,Female,51-65,North
C14323,55,Female,51-65,West
C17954,23,Male,18-25,East
C14556,53,Male,51-65,Central
C14159,47,Other,36-50,East
C16308,45,Male,36-50,East
C11187,69,Female,65+,West
C14319,30,Female,26-35,North
C17108,60,Female,51-65,West
C13939,60,Female,51-65,East
C17197,44,Male,36-50,North
C10044,39,Male,36-50,South
C10829,69,Female,65+,Central
C16364,48,Female,36-50,South
C15987,30,Male,26-35,Central
C10691,32,Other,26-35,Central
C14019,29,Female,26-35,East
C10931,25,Female,18-25,West
C14936,48,Female,36-50,South
C16725,26,Female,26-35,South
C17283,23,Other,18-25,East
C16382,58,Male,51-65,Central
C16584,53,Male,51-65,East
C11032,31,Female,26-35,Central
C10387,64,Female,51-65,East
C13121,58,Female,51-65,South
C17754,22,Female,18-25,North
C11859,56,Female,51-65,East
C16792,43,Male,36-50,South
C12182,33,Male,26-35,East
C11170,32,Male,26-35,West
C12488,60,Male,51-65,South
C11876,52,Female,51-65,South
C15458,60,Female,51-65,North
C11161,26,Male,26-35,North
C17952,18,Female,18-25,West
C15983,63,Female,51-65,North
C10015,18,Female,18-25,North
C10926,59,Male,51-65,Central
C17255,67,Female,65+,East
C13950,24,Male,18-25,South
C10907,51,Female,51-65,Central
C11371,50,Female,36-50,West
C17135,20,Female,18-25,West
C16854,35,Male,26-35,Central
C15505,27,Female,26-35,South
C12578,52,Male,51-65,South
C16553,53,Male,51-65,North
C17498,56,Female,51-65,East
C17362,51,Female,51-65,Central
C12842,19,Female,18-25,North
C12229,67,Female,65+,East
C14751,43,Female,36-50,West
C16017,31,Female,26-35,North
C12077,36,Female,36-50,East
C10443,26,Female,26-35,South
C10297,46,Female,36-50,South
C14903,53,Female,51-65,South
C15856,60,Female,51-65,West
C11397,29,Male,26-35,Central
C10553,54,Female,51-65,South
C12350,30,Male,26-35,North
C14516,53,Female,51-65,North
C10184,18,Male,18-25,South
C15402,29,Male,26-35,South
C12209,46,Female,36-50,South
C15593,51,Female,51-65,South
C14296,48,Female,36-50,Central
C15807,24,Male,18-25,South
C14883,30,Male,26-35,Central
C14416,36,Male,36-50,Central
C17803,25,Female,18-25,West
C13479,24,Male,18-25,East
C15018,50,Female,36-50,South
C11694,60,Male,51-65,South
C17452,53,Other,51-65,North
C17507,28,Female,26-35,West
C10279,46,Male,36-50,West
C13977,67,Female,65+,East
C12669,55,Male,51-65,South
C12893,64,Female,51-65,North
C17825,49,Male,36-50,Central
C15247,42,Female,36-50,Central
C14427,39,Female,36-50,West
C15269,38,Female,36-50,South
C16135,18,Male,18-25,West
C15573,23,Male,18-25,South
C17189,22,Male,18-25,North
C14535,57,Male,51-65,South
C12776,69,Female,65+,South
C11119,49,Female,36-50,East
C12988,40,Male,36-50,South
C16437,65,Female,51-65,South
C10662,60,Female,51-65,South
C10479,35,Other,26-35,West
C11423,50,Female,36-50,Central
C15060,46,Male,36-50,East
C10911,26,Male,26-35,East
C15456,58,Male,51-65,West
C17148,62,Female,51-65,South
C17766,62,Female,51-65,East
C13213,47,Male,36-50,Central
C12364,24,Male,18-25,North
C15830,48,Female,36-50,North
C17940,35,Male,26-35,East
C10371,22,Female,18-25,West
C16998,30,Male,26-35,East
C16911,53,Male,51-65,West
C14942,37,Male,36-50,East
C10864,41,Male,36-50,South
C15474,61,Male,51-65,East
C15229,64,Male,51-65,North
C14054,48,Female,36-50,North
C13980,69,Female,65+,South
C12338,68,Female,65+,North
C17964,28,Female,26-35,East
C10325,54,Male,51-65,East
C11534,68,Female,65+,East
C13480,25,Female,18-25,East
C17774,64,Female,51-65,North
C13861,56,Male,51-65,East
C16060,25,Male,18-25,South
C14932,52,Other,51-65,Central
C12778,50,Male,36-50,West
C17768,62,Female,51-65,West
C11270,53,Female,51-65,East
C10640,60,Male,51-65,Central
C15974,63,Female,51-65,West
C16054,54,Female,51-65,West
C14078,41,Male,36-50,East
C14661,63,Male,51-65,East
C15849,58,Male,51-65,East
C16754,18,Male,18-25,Central
C17278,50,Male,36-50,South
C15968,33,Female,26-35,South
C14801,30,Male,26-35,East
C14103,69,Female,65+,South
C15231,39,Female,36-50,East
C15594,44,Other,36-50,South
C16355,26,Male,26-35,South
C14371,60,Male,51-65,South
C15798,65,Female,51-65,West
C14085,57,Male,51-65,South
C17130,39,Male,36-50,South
C10170,67,Male,65+,South
C10652,57,Male,51-65,South
C11499,57,Female,51-65,East
C12099,18,Female,18-25,West
C11972,42,Female,36-50,East
C17020,47,Male,36-50,West
C14039,45,Male,36-50,East
C17977,21,Male,18-25,South
C11049,23,Other,18-25,East
C17244,27,Male,26-35,East
C14306,18,Male,18-25,West
C14506,40,Male,36-50,South
C17690,67,Female,65+,North
C14522,48,Female,36-50,North
C13346,50,Male,36-50,East
C11471,42,Male,36-50,South
C15696,31,Female,26-35,West
C15351,35,Female,26-35,North
C14423,46,Female,36-50,North
C11966,45,Other,36-50,Central
C14362,44,Female,36-50,East
C16502,36,Male,36-50,East
C13395,32,Male,26-35,Central
C11893,18,Male,18-25,Central
C16795,38,Male,36-50,North
C11652,45,Female,36-50,Central
C14141,31,Male,26-35,Central
C13892,59,Male,51-65,East
C10599,53,Female,51-65,South
C11912,40,Female,36-50,East
C11292,44,Female,36-50,Central
C10380,35,Female,26-35,South
C12163,66,Male,65+,North
C14355,68,Female,65+,Central
C15753,32,Male,26-35,West
C12570,47,Female,36-50,North
C16120,27,Male,26-35,Central
C12476,68,Female,65+,Central
C10790,25,Male,18-25,South
C10746,29,Female,26-35,South
C16510,28,Male,26-35,East
C10312,34,Female,26-35,East
C14633,39,Female,36-50,South
C12829,60,Male,51-65,East
C11773,34,Female,26-35,Central
C16501,57,Female,51-65,East
C10506,22,Female,18-25,North
C17348,53,Female,51-65,North
C16719,67,Female,65+,West
C17413,69,Female,65+,South
C10505,65,Male,51-65,Central
C13590,51,Female,51-65,Central
C11872,23,Male,18-25,North
C17152,64,Male,51-65,South
C11192,21,Female,18-25,West
C14745,30,Female,26-35,East
C11464,50,Male,36-50,South
C13377,37,Male,36-50,North
C10672,57,Female,51-65,South
C11211,50,Female,36-50,West
C11539,50,Male,36-50,North
C10501,69,Male,65+,South
C12118,68,Male,65+,South
C16621,53,Male,51-65,South
C14386,63,Male,51-65,North
C13836,19,Female,18-25,South
C14050,47,Male,36-50,Central
C10755,22,Female,18-25,South
C15663,37,Male,36-50,North
C11869,55,Male,51-65,North
C14472,31,Female,26-35,West
C10507,32,Male,26-35,South
C11436,60,Male,51-65,East
C10558,31,Male,26-35,West
C17930,33,Male,26-35,Central
C17354,55,Female,51-65,Central
C13102,18,Other,18-25,North
C16403,54,Male,51-65,North
C15648,35,Male,26-35,North
C13715,56,Female,51-65,Central
C16685,35,Male,26-35,South
C12155,33,Female,26-35,Central
C16365,60,Male,51-65,East
C14350,20,Female,18-25,South
C12646,31,Male,26-35,West
C13820,50,Male,36-50,North
C16533,28,Female,26-35,Central
C17211,19,Female,18-25,West
C13985,56,Other,51-65,West
C17933,22,Female,18-25,North
C17928,64,Female,51-65,West
C12080,45,Male,36-50,South
C10904,35,Female,26-35,North
C10843,57,Male,51-65,North
C11782,41,Female,36-50,North
C11564,56,Male,51-65,South
C15606,57,Female,51-65,Central
C13956,67,Female,65+,South
C12306,56,Male,51-65,Central
C11158,20,Female,18-25,East
C11706,30,Female,26-35,South
C17889,47,Male,36-50,East
C10421,20,Female,18-25,Central
C11209,18,Female,18-25,East
C16507,60,Male,51-65,North
C16521,36,Female,36-50,West
C14817,30,Male,26-35,South
C12181,27,Female,26-35,South
C13256,27,Female,26-35,East
C11590,27,Male,26-35,West
C15882,46,Female,36-50,East
C14239,48,Female,36-50,West
C15982,24,Male,18-25,West
C11654,65,Male,51-65,South
C14528,30,Female,26-35,East
C13733,46,Male,36-50,West
C13322,21,Female,18-25,South
C10889,63,Male,51-65,West
C12170,61,Female,51-65,South
C17118,54,Male,51-65,East
C13589,54,Female,51-65,East
C15515,61,Female,51-65,North
C12670,63,Female,51-65,North
C13365,60,Female,51-65,South
C16663,66,Female,65+,North
C10339,27,Female,26-35,East
C14270,22,Female,18-25,North
C11714,37,Female,36-50,Central
C14692,40,Male,36-50,South
C15452,23,Female,18-25,North
C13567,65,Female,51-65,East
C17500,28,Male,26-35,Central
C10838,49,Female,36-50,Central
C11451,23,Male,18-25,Central
C12313,27,Female,26-35,East
C11514,52,Female,51-65,North
C11231,30,Male,26-35,North
C14056,18,Other,18-25,East
C15487,59,Male,51-65,West
C13862,53,Male,51-65,West
C14229,28,Other,26-35,East
C11450,48,Female,36-50,East
C11164,54,Male,51-65,West
C12705,32,Male,26-35,Central
C17259,26,Male,26-35,Central
C12226,63,Male,51-65,South
C11079,49,Female,36-50,East
C15274,35,Female,26-35,North
C17235,39,Female,36-50,West
C12031,41,Male,36-50,South
C10322,20,Male,18-25,Central
C11541,20,Male,18-25,Central
C17654,35,Male,26-35,Central
C12653,22,Female,18-25,Central
C10366,45,Female,36-50,North
C12897,63,Male,51-65,West
C14041,20,Female,18-25,East
C12860,23,Female,18-25,East
C10494,56,Female,51-65,North
C17116,26,Male,26-35,West
C13182,36,Female,36-50,Central
C11784,45,Male,36-50,South
C15266,36,Female,36-50,North
C16681,62,Male,51-65,Central
C15133,18,Male,18-25,East
C12280,43,Female,36-50,South
C14800,43,Female,36-50,East
C17607,33,Female,26-35,South
C14534,33,Male,26-35,North
C13803,37,Male,36-50,South
C11979,42,Female,36-50,West
C14787,33,Female,26-35,South
C17204,40,Male,36-50,East
C15729,44,Male,36-50,South
C13916,24,Female,18-25,Central
C11366,34,Male,26-35,North
C16453,19,Female,18-25,North
C16805,35,Female,26-35,South
C16671,64,Female,51-65,West
C14539,68,Other,65+,West
C10684,25,Female,18-25,East
C12887,41,Female,36-50,Central
C14180,23,Female,18-25,West
C12112,65,Female,51-65,South
C10626,38,Male,36-50,South
C15014,21,Male,18-25,West
C11375,48,Male,36-50,North
C11181,38,Female,36-50,South
C13534,18,Female,18-25,North
C13296,69,Female,65+,East
C11940,37,Female,36-50,West
C16758,30,Female,26-35,North
C11882,40,Other,36-50,East
C14908,19,Male,18-25,West
C12987,67,Female,65+,West
C13159,68,Female,65+,West
C15422,48,Female,36-50,East
C14775,65,Female,51-65,Central
C10681,59,Female,51-65,South
C15551,36,Female,36-50,North
C11370,49,Male,36-50,Central
C12580,64,Male,51-65,Central
C13248,36,Female,36-50,North
C16486,21,Male,18-25,West
C16244,33,Male,26-35,North
C10296,47,Female,36-50,East
C11677,47,Female,36-50,East
C12881,64,Male,51-65,West
C15650,53,Male,51-65,South
C14241,55,Female,51-65,South
C16487,19,Male,18-25,South
C14248,42,Male,36-50,Central
C10220,52,Male,51-65,West
C14818,24,Female,18-25,Central
C14623,28,Male,26-35,North
C17349,54,Male,51-65,East
C17209,56,Male,51-65,West
C11871,41,Female,36-50,South
C17915,23,Male,18-25,South
C17015,37,Female,36-50,Central
C15521,44,Male,36-50,North
C17713,35,Male,26-35,West
C10344,25,Male,18-25,North
C17237,39,Male,36-50,South
C16191,46,Female,36-50,East
C12598,24,Female,18-25,North
C11033,47,Female,36-50,West
C16899,44,Female,36-50,South
C12647,69,Male,65+,North
C10478,38,Male,36-50,West
C17688,18,Female,18-25,East
C16008,42,Male,36-50,West
C13332,50,Female,36-50,Central
C10787,37,Female,36-50,South
C10622,42,Male,36-50,Central
C12572,27,Male,26-35,Central
C15033,54,Male,51-65,Central
C17497,59,Male,51-65,Central
C13260,19,Other,18-25,West
C15214,33,Female,26-35,North
C14712,56,Male,51-65,South
C17663,48,Female,36-50,East
C17533,24,Female,18-25,Central
C12314,67,Female,65+,Central
C17465,22,Male,18-25,South
C10548,54,Female,51-65,Central
C15193,34,Male,26-35,North
C17675,41,Male,36-50,West
C14087,44,Female,36-50,West
C10198,36,Female,36-50,South
C17991,24,Female,18-25,East
C11831,34,Male,26-35,Central
C11174,67,Male,65+,Central
C10178,51,Male,51-65,West
C12244,24,Male,18-25,South
C10734,42,Male,36-50,East
C10798,67,Male,65+,East
C17601,57,Male,51-65,North
C12795,47,Male,36-50,East
C14304,41,Male,36-50,South
C14588,54,Female,51-65,West
C16808,30,Female,26-35,South
C12918,48,Female,36-50,North
C11129,55,Female,51-65,North
C14689,64,Female,51-65,West
C11215,21,Male,18-25,West
C10324,31,Male,26-35,North
C11850,23,Female,18-25,West
C11490,37,Female,36-50,South
C10893,68,Male,65+,West
C12263,47,Male,36-50,South
C11515,58,Male,51-65,South
C16326,31,Female,26-35,West
C12917,60,Female,51-65,North
C10110,39,Male,36-50,West
C11755,40,Male,36-50,East
C17759,33,Female,26-35,North
C13774,44,Female,36-50,North
C11030,65,Female,51-65,West
C16691,60,Female,51-65,West
C13992,57,Male,51-65,Central
C16428,37,Male,36-50,North
C16829,66,Male,65+,North
C17319,68,Male,65+,West
C13454,58,Male,51-65,West
C11189,23,Female,18-25,North
C16221,63,Female,51-65,North
C17769,33,Female,26-35,East
C11894,41,Female,36-50,South
C16322,40,Male,36-50,Central
C11811,51,Female,51-65,West
C12716,25,Female,18-25,North
C11335,20,Male,18-25,South
C14803,25,Female,18-25,Central
C13106,43,Female,36-50,South
C10378,64,Male,51-65,East
C16380,35,Female,26-35,East
C15638,66,Male,65+,Central
C11754,56,Male,51-65,North
C10463,32,Female,26-35,North
C14267,66,Male,65+,Central
C13624,50,Female,36-50,East
C14938,23,Female,18-25,West
C15417,19,Male,18-25,North
C16004,37,Male,36-50,North
C12622,25,Male,18-25,Central
C15603,61,Female,51-65,West
C11412,64,Female,51-65,West
C11583,57,Female,51-65,South
C11340,32,Male,26-35,South
C14510,39,Female,36-50,South
C12939,18,Male,18-25,North
C15143,42,Male,36-50,East
C15969,27,Female,26-35,East
C14813,65,Female,51-65,Central
C13150,56,Male,51-65,Central
C17194,27,Female,26-35,South
C16414,63,Female,51-65,East
C14657,66,Female,65+,East
C13662,44,Male,36-50,East
C10351,40,Male,36-50,Central
C11951,41,Female,36-50,North
C14848,45,Male,36-50,Central
C11024,40,Male,36-50,East
C14174,68,Male,65+,Central
C12549,58,Female,51-65,West
C12812,69,Male,65+,South
C14645,56,Male,51-65,North
C17514,55,Male,51-65,North
C17376,47,Female,36-50,North
C13639,43,Male,36-50,West
C13165,18,Male,18-25,South
C12644,46,Female,36-50,North
C17612,68,Male,65+,Central
C14852,62,Male,51-65,North
C16449,44,Male,36-50,North
C16768,68,Other,65+,North
C12550,20,Female,18-25,South
C16962,62,Male,51-65,North
C15736,44,Male,36-50,Central
C17864,65,Male,51-65,East
C17893,60,Male,51-65,East
C14252,55,Female,51-65,East
C12298,63,Female,51-65,Central
C11632,29,Male,26-35,East
C16673,67,Male,65+,North
C12374,20,Female,18-25,South
C17104,41,Female,36-50,North
C13153,40,Female,36-50,East
C12208,58,Female,51-65,South
C11128,67,Other,65+,North
C13653,36,Female,36-50,South
C15583,41,Male,36-50,East
C16001,30,Male,26-35,South
C12921,21,Male,18-25,South
C15137,54,Female,51-65,Central
C12741,23,Male,18-25,South
C10228,23,Female,18-25,South
C14284,63,Female,51-65,East
C10425,24,Female,18-25,South
C15198,49,Male,36-50,Central
C14961,61,Male,51-65,Central
C11858,65,Male,51-65,North
C16391,66,Female,65+,Central
C17942,45,Male,36-50,East
C16637,49,Female,36-50,West
C10051,47,Female,36-50,South
C11820,29,Male,26-35,South
C12521,18,Male,18-25,Central
C15550,31,Female,26-35,South
C11867,29,Male,26-35,West
C13269,49,Male,36-50,South
C12579,41,Female,36-50,Central
C17861,27,Female,26-35,West
C14631,29,Male,26-35,West
C11407,32,Female,26-35,West
C14038,66,Male,65+,West
C13768,63,Female,51-65,South
C17995,41,Female,36-50,West
C16429,68,Female,65+,North
C13605,63,Female,51-65,North
C14554,21,Male,18-25,South
C12173,18,Female,18-25,West
C16568,44,Female,36-50,West
C16080,34,Female,26-35,East
C15662,20,Male,18-25,North
C10121,54,Female,51-65,West
C14368,48,Male,36-50,Central
C11317,30,Male,26-35,West
C12518,47,Male,36-50,Central
C16712,66,Male,65+,West
C13185,57,Male,51-65,West
C11916,58,Male,51-65,East
C13548,62,Male,51-65,West
C16464,44,Male,36-50,West
C10491,43,Female,36-50,South
C15799,34,Male,26-35,West
C10585,61,Female,51-65,North
C13960,49,Female,36-50,East
C10534,38,Female,36-50,South
C14011,68,Other,65+,East
C16836,22,Male,18-25,East
C12499,23,Male,18-25,West
C15325,18,Male,18-25,North
C10326,28,Male,26-35,Central
C12706,26,Male,26-35,West
C12481,49,Female,36-50,North
C12699,20,Female,18-25,Central
C10437,30,Female,26-35,Central
C12548,58,Female,51-65,South
C11221,60,Male,51-65,East
C16188,46,Female,36-50,North
C15398,39,Female,36-50,South
C16604,21,Male,18-25,North
C14486,43,Female,36-50,East
C13918,33,Female,26-35,West
C10026,54,Female,51-65,North
C10547,33,Male,26-35,West
C15338,51,Female,51-65,South
C14280,66,Female,65+,South
C14694,54,Male,51-65,South
C10805,25,Male,18-25,South
C12126,20,Female,18-25,East
C15728,37,Male,36-50,North
C16312,56,Female,51-65,Central
C12728,32,Female,26-35,West
C17481,52,Female,51-65,Central
C12641,27,Male,26-35,Central
C13114,39,Male,36-50,East
C11926,61,Female,51-65,Central
C11203,69,Male,65+,Central
C13161,63,Other,51-65,South
C15012,23,Female,18-25,East
C12121,36,Male,36-50,North
C17794,65,Male,51-65,North
C15938,61,Other,51-65,South
C17883,61,Male,51-65,West
C14151,47,Female,36-50,East
C15840,66,Male,65+,East
C13903,66,Male,65+,South
C14593,24,Female,18-25,East
C11465,61,Male,51-65,West
C14734,53,Male,51-65,North
C17366,35,Male,26-35,South
C17438,69,Female,65+,North
C15081,24,Female,18-25,South
C16858,34,Female,26-35,North
C14196,46,Male,36-50,North
C12223,68,Male,65+,North
C17591,63,Female,51-65,West
C14461,47,Female,36-50,South
