order_id,customer_id,product_id,order_date,payment_method,quantity,discount,gross_amount,discount_amount,total_amount,shipping_cost,profit_margin,net_revenue,net_profit,returned,is_unprofitable,delivery_time_days,delivery_speed
O113872,C15872,P212726,2025-03-17,UPI,1,0.0,13.35,0.0,13.35,5.57,-4.5,13.35,-4.5,0,1,6,Standard (4-7 days)
O113873,C13653,P206898,2024-09-11,Debit Card,2,0.0,75.52,0.0,75.52,8.22,14.44,75.52,14.44,0,0,4,Standard (4-7 days)
O113874,C13175,P217972,2025-04-01,Credit Card,1,0.0,793.85,0.0,793.85,10.37,84.89,793.85,84.89,0,0,6,Standard (4-7 days)
O113875,C14299,P244945,2024-09-16,Credit Card,1,0.0,12.65,0.0,12.65,2.62,-1.61,12.65,-1.61,0,1,4,Standard (4-7 days)
O113876,C11076,P245684,2024-07-02,Debit Card,1,0.0,158.27,0.0,158.27,6.93,37.39,0.0,0.0,1,0,6,Standard (4-7 days)
O113877,C10973,P242430,2024-07-16,Debit Card,4,0.0,468.52,0.0,468.52,10.07,121.12,468.52,121.12,0,0,4,Standard (4-7 days)
O113878,C17083,P244874,2023-12-09,Credit Card,3,0.05,13.89,0.6900000000000013,13.2,2.56,2.72,13.2,2.72,0,0,6,Standard (4-7 days)
O113879,C15494,P212682,2023-12-16,Debit Card,1,0.0,187.91,0.0,187.91,8.05,48.32,187.91,48.32,0,0,3,Fast (1-3 days)
O113880,C11865,P204342,2024-07-13,Credit Card,2,0.0,73.42,0.0,73.42,4.98,15.58,73.42,15.58,0,0,6,Standard (4-7 days)
O113881,C13125,P248008,2025-07-06,Credit Card,1,0.0,21.97,0.0,21.97,5.61,2.08,21.97,2.08,0,0,6,Standard (4-7 days)
O113882,C11299,P203362,2024-01-30,Debit Card,1,0.15,155.78,23.370000000000005,132.41,6.15,30.92,132.41,30.92,0,0,6,Standard (4-7 days)
O113883,C13406,P214583,2025-06-05,PayPal,4,0.05,21.6,1.0800000000000018,20.52,6.8,2.43,20.52,2.43,0,0,4,Standard (4-7 days)
O113884,C15150,P234404,2024-03-21,COD,1,0.1,69.37,6.940000000000005,62.43,5.85,22.24,62.43,22.24,0,0,4,Standard (4-7 days)
O113885,C11158,P247702,2024-10-23,UPI,1,0.05,6.25,0.3099999999999996,5.94,2.74,-0.07,5.94,-0.07,0,1,4,Standard (4-7 days)
O113886,C13129,P211104,2023-11-03,Credit Card,1,0.0,29.95,0.0,29.95,3.51,9.97,29.95,9.97,0,0,3,Fast (1-3 days)
O113887,C10104,P226048,2024-06-22,UPI,1,0.0,142.75,0.0,142.75,6.3,33.67,142.75,33.67,0,0,7,Standard (4-7 days)
O113888,C17433,P247876,2024-09-28,UPI,1,0.2,32.34,6.470000000000002,25.87,4.18,7.46,25.87,7.46,0,0,6,Standard (4-7 days)
O113889,C17689,P217628,2025-06-15,COD,1,0.0,32.93,0.0,32.93,3.36,8.17,32.93,8.17,0,0,5,Standard (4-7 days)
O113890,C13567,P211929,2025-04-26,Wallet,2,0.15,413.12,61.97000000000003,351.15,10.23,31.91,351.15,31.91,0,0,5,Standard (4-7 days)
O113891,C14348,P226674,2024-08-13,UPI,1,0.15,96.13,14.420000000000002,81.71,5.42,31.35,81.71,31.35,0,0,3,Fast (1-3 days)
O113892,C14390,P243557,2023-09-25,Debit Card,1,0.05,602.22,30.110000000000014,572.11,10.53,58.12,572.11,58.12,0,0,4,Standard (4-7 days)
O113893,C16811,P213268,2023-09-13,Debit Card,1,0.0,265.95,0.0,265.95,8.9,23.01,265.95,23.01,0,0,4,Standard (4-7 days)
O113894,C11181,P221690,2024-12-21,Credit Card,2,0.05,29.78,1.490000000000002,28.29,5.2,4.7,28.29,4.7,0,0,4,Standard (4-7 days)
O113895,C14644,P230220,2024-11-15,Debit Card,1,0.0,113.77,0.0,113.77,8.63,31.19,0.0,0.0,1,0,4,Standard (4-7 days)
O113896,C16774,P210704,2023-11-28,UPI,2,0.2,295.52,59.099999999999994,236.42,9.0,57.2,236.42,57.2,0,0,7,Standard (4-7 days)
O113897,C13138,P204514,2024-10-28,UPI,1,0.0,29.21,0.0,29.21,2.75,5.43,29.21,5.43,0,0,5,Standard (4-7 days)
O113898,C15873,P247190,2024-02-21,Credit Card,1,0.05,115.73,5.790000000000006,109.94,7.37,5.82,109.94,5.82,0,0,5,Standard (4-7 days)
O113899,C14394,P224834,2024-11-14,Credit Card,1,0.0,43.27,0.0,43.27,6.39,8.75,43.27,8.75,0,0,5,Standard (4-7 days)
O113900,C13534,P248308,2025-07-09,Debit Card,3,0.0,833.04,0.0,833.04,8.08,91.88,833.04,91.88,0,0,6,Standard (4-7 days)
O113901,C15844,P218742,2024-06-16,Credit Card,2,0.15,61.76,9.259999999999998,52.5,3.65,14.72,52.5,14.72,0,0,4,Standard (4-7 days)
O113902,C15939,P230892,2025-05-26,UPI,1,0.0,12.95,0.0,12.95,3.59,1.59,12.95,1.59,0,0,3,Fast (1-3 days)
O113903,C14196,P227987,2025-08-24,COD,1,0.05,14.29,0.7099999999999991,13.58,3.75,1.0,0.0,0.0,1,0,8,Delayed (8+ days)
O113904,C13127,P238383,2024-08-07,Credit Card,2,0.0,78.02,0.0,78.02,5.69,17.72,78.02,17.72,0,0,5,Standard (4-7 days)
O113905,C16475,P214840,2023-09-17,Credit Card,1,0.1,270.57,27.060000000000002,243.51,6.81,22.41,243.51,22.41,0,0,5,Standard (4-7 days)
O113906,C16979,P235144,2024-03-31,COD,1,0.1,71.39,7.140000000000001,64.25,6.32,1.39,64.25,1.39,0,0,6,Standard (4-7 days)
O113907,C11774,P224771,2024-01-30,COD,1,0.0,67.26,0.0,67.26,7.64,11.19,67.26,11.19,0,0,5,Standard (4-7 days)
O113908,C16536,P228733,2024-03-07,Debit Card,3,0.2,123.30000000000001,24.66000000000001,98.64,8.47,19.15,98.64,19.15,0,0,6,Standard (4-7 days)
O113909,C13814,P219480,2025-09-02,Credit Card,2,0.0,28.88,0.0,28.88,5.41,4.7,28.88,4.7,0,0,5,Standard (4-7 days)
O113910,C14969,P220019,2024-10-07,Debit Card,1,0.0,12.79,0.0,12.79,3.55,0.93,12.79,0.93,0,0,4,Standard (4-7 days)
O113911,C16524,P216945,2024-03-13,Credit Card,3,0.05,297.27,14.859999999999957,282.41,9.18,24.71,282.41,24.71,0,0,5,Standard (4-7 days)
O113912,C10091,P211641,2024-08-24,Debit Card,2,0.0,10.88,0.0,10.88,3.83,0.52,0.0,0.0,1,0,3,Fast (1-3 days)
O113913,C17958,P215232,2025-03-02,PayPal,1,0.05,28.04,1.3999999999999986,26.64,4.41,4.91,26.64,4.91,0,0,5,Standard (4-7 days)
O113914,C10446,P244326,2024-01-29,Debit Card,1,0.3,10.26,3.08,7.18,1.45,1.06,7.18,1.06,0,0,5,Standard (4-7 days)
O113915,C10108,P211315,2025-01-24,COD,1,0.0,46.71,0.0,46.71,7.3,11.38,0.0,0.0,1,0,5,Standard (4-7 days)
O113916,C14412,P243851,2023-09-24,COD,1,0.1,273.92,27.390000000000015,246.53,7.54,22.04,246.53,22.04,0,0,4,Standard (4-7 days)
O113917,C13239,P224615,2024-10-16,Credit Card,1,0.05,39.55,1.9799999999999969,37.57,5.83,7.32,37.57,7.32,0,0,6,Standard (4-7 days)
O113918,C15931,P223255,2025-08-13,PayPal,1,0.2,16.66,3.33,13.33,3.69,0.98,13.33,0.98,0,0,5,Standard (4-7 days)
O113919,C14053,P230709,2025-04-10,Credit Card,1,0.0,104.25,0.0,104.25,5.66,30.83,104.25,30.83,0,0,7,Standard (4-7 days)
O113920,C16039,P235272,2025-05-16,Debit Card,1,0.0,622.33,0.0,622.33,8.85,65.83,622.33,65.83,0,0,4,Standard (4-7 days)
O113921,C15554,P222355,2024-01-09,Debit Card,4,0.1,5.84,0.5800000000000001,5.26,1.98,-1.56,5.26,-1.56,0,1,6,Standard (4-7 days)
O113922,C14537,P225363,2025-03-21,COD,1,0.1,27.93,2.789999999999999,25.14,4.94,5.12,25.14,5.12,0,0,7,Standard (4-7 days)
O113923,C16361,P210068,2025-04-06,UPI,2,0.05,73.64,3.680000000000007,69.96,6.71,12.88,69.96,12.88,0,0,4,Standard (4-7 days)
O113924,C11245,P242452,2023-10-21,UPI,1,0.0,116.79,0.0,116.79,7.36,25.34,116.79,25.34,0,0,4,Standard (4-7 days)
O113925,C12720,P242089,2024-12-05,UPI,2,0.0,106.16,0.0,106.16,9.04,38.73,106.16,38.73,0,0,4,Standard (4-7 days)
O113926,C15647,P243223,2024-05-30,PayPal,1,0.0,367.99,0.0,367.99,9.2,93.84,367.99,93.84,0,0,4,Standard (4-7 days)
O113927,C10277,P245832,2025-07-27,Credit Card,1,0.1,6.01,0.5999999999999996,5.41,3.71,-1.55,5.41,-1.55,0,1,5,Standard (4-7 days)
O113928,C13056,P206822,2025-08-28,PayPal,1,0.15,379.51,56.93000000000001,322.58,7.24,83.08,322.58,83.08,0,0,7,Standard (4-7 days)
O113929,C14664,P220893,2024-05-09,COD,1,0.05,8.55,0.4300000000000015,8.12,3.38,-0.54,8.12,-0.54,0,1,6,Standard (4-7 days)
O113930,C17741,P212497,2024-12-13,PayPal,2,0.0,1660.32,0.0,1660.32,9.49,189.75,0.0,0.0,1,0,7,Standard (4-7 days)
O113931,C15105,P231801,2025-07-21,PayPal,1,0.15,20.48,3.0700000000000003,17.41,4.92,-3.53,17.41,-3.53,0,1,4,Standard (4-7 days)
O113932,C12922,P214251,2023-12-27,PayPal,1,0.0,846.7,0.0,846.7,8.33,93.27,846.7,93.27,0,0,4,Standard (4-7 days)
O113933,C12513,P222570,2025-09-07,Credit Card,1,0.0,7.0,0.0,7.0,2.72,-2.16,7.0,-2.16,0,1,4,Standard (4-7 days)
O113934,C10838,P243145,2025-08-12,UPI,1,0.05,287.94,14.399999999999977,273.54,6.85,75.21,273.54,75.21,0,0,6,Standard (4-7 days)
O113935,C12801,P219944,2024-04-14,Debit Card,3,0.0,704.0999999999999,-1.1368683772161603e-13,704.1,9.56,187.59,704.1,187.59,0,0,4,Standard (4-7 days)
O113936,C17769,P205679,2025-08-09,Debit Card,1,0.05,24.57,1.2300000000000004,23.34,5.77,2.4,23.34,2.4,0,0,5,Standard (4-7 days)
O113937,C15703,P239380,2025-01-02,Credit Card,3,0.2,76.05000000000001,15.210000000000008,60.84,4.53,16.76,60.84,16.76,0,0,4,Standard (4-7 days)
O113938,C16981,P221205,2025-08-03,Debit Card,1,0.05,13.83,0.6899999999999995,13.14,4.07,1.84,0.0,0.0,1,0,5,Standard (4-7 days)
O113939,C10029,P216272,2024-07-24,Wallet,1,0.15,97.38,14.61,82.77,7.01,17.82,82.77,17.82,0,0,5,Standard (4-7 days)
O113940,C16502,P201412,2024-10-27,UPI,1,0.15,29.74,4.459999999999997,25.28,6.78,0.8,25.28,0.8,0,0,5,Standard (4-7 days)
O113941,C16038,P202249,2024-02-16,Credit Card,1,0.0,84.82,0.0,84.82,7.65,16.1,84.82,16.1,0,0,7,Standard (4-7 days)
O113942,C17455,P202239,2025-05-06,Credit Card,1,0.05,19.22,0.9599999999999973,18.26,2.7,2.41,18.26,2.41,0,0,4,Standard (4-7 days)
O113943,C16229,P240641,2024-11-02,Credit Card,1,0.0,10.73,0.0,10.73,2.84,1.45,10.73,1.45,0,0,4,Standard (4-7 days)
O113944,C11257,P212614,2025-02-08,COD,1,0.0,15.47,0.0,15.47,2.38,-1.14,15.47,-1.14,0,1,3,Fast (1-3 days)
O113945,C16890,P223277,2024-05-18,Credit Card,2,0.0,25.44,0.0,25.44,5.32,-3.28,25.44,-3.28,0,1,4,Standard (4-7 days)
O113946,C16456,P208835,2025-05-07,Debit Card,1,0.0,12.32,0.0,12.32,3.72,1.82,12.32,1.82,0,0,3,Fast (1-3 days)
O113947,C10364,P229028,2023-11-26,Debit Card,2,0.05,293.26,14.659999999999968,278.6,8.7,24.73,278.6,24.73,0,0,4,Standard (4-7 days)
O113948,C11800,P214803,2024-05-03,Credit Card,3,0.0,536.25,0.0,536.25,8.56,55.79,536.25,55.79,0,0,5,Standard (4-7 days)
O113949,C15918,P212795,2024-04-27,UPI,1,0.0,19.49,0.0,19.49,5.14,0.32,19.49,0.32,0,0,6,Standard (4-7 days)
O113950,C15958,P247209,2023-12-10,Credit Card,2,0.0,78.58,0.0,78.58,7.07,16.5,78.58,16.5,0,0,3,Fast (1-3 days)
O113951,C10904,P215653,2025-03-02,Wallet,3,0.0,516.3,0.0,516.3,7.34,137.22,516.3,137.22,0,0,6,Standard (4-7 days)
O113952,C17436,P237953,2023-11-29,COD,2,0.3,15.64,4.690000000000001,10.95,3.8,1.13,10.95,1.13,0,0,4,Standard (4-7 days)
O113953,C14793,P220674,2024-02-22,Debit Card,3,0.0,14.79,0.0,14.79,4.1,1.82,14.79,1.82,0,0,4,Standard (4-7 days)
O113954,C12178,P246267,2023-09-16,Credit Card,1,0.0,658.13,0.0,658.13,9.48,69.5,658.13,69.5,0,0,6,Standard (4-7 days)
O113955,C12850,P220526,2025-03-31,Debit Card,1,0.0,4.55,0.0,4.55,2.73,-2.37,4.55,-2.37,0,1,3,Fast (1-3 days)
O113956,C12836,P242345,2025-01-18,Credit Card,1,0.0,19.22,0.0,19.22,2.46,4.27,0.0,0.0,1,0,4,Standard (4-7 days)
O113957,C15951,P239920,2025-02-16,UPI,1,0.05,252.09,12.599999999999994,239.49,8.61,20.13,239.49,20.13,0,0,6,Standard (4-7 days)
O113958,C14446,P232614,2023-12-02,UPI,2,0.0,29.12,0.0,29.12,4.54,7.11,29.12,7.11,0,0,3,Fast (1-3 days)
O113959,C10179,P218968,2025-04-05,UPI,1,0.05,3.71,0.18999999999999995,3.52,3.27,-2.99,3.52,-2.99,0,1,3,Fast (1-3 days)
O113960,C13873,P217985,2024-09-01,Credit Card,2,0.0,35.94,0.0,35.94,5.33,9.05,35.94,9.05,0,0,4,Standard (4-7 days)
O113961,C15599,P246566,2025-01-16,Credit Card,1,0.0,25.4,0.0,25.4,4.85,5.31,25.4,5.31,0,0,5,Standard (4-7 days)
O113962,C13960,P217191,2025-06-04,PayPal,3,0.15,45.089999999999996,6.759999999999998,38.33,6.36,8.97,38.33,8.97,0,0,5,Standard (4-7 days)
O113963,C11186,P243619,2024-05-30,Credit Card,2,0.05,116.64,5.829999999999998,110.81,6.76,43.1,110.81,43.1,0,0,4,Standard (4-7 days)
O113964,C15902,P241074,2023-09-19,PayPal,1,0.05,479.9,24.0,455.9,8.33,128.44,455.9,128.44,0,0,5,Standard (4-7 days)
O113965,C13959,P245686,2024-01-30,Credit Card,2,0.15,83.96,12.58999999999999,71.37,6.1,18.88,71.37,18.88,0,0,5,Standard (4-7 days)
O113966,C17263,P231908,2025-08-24,Credit Card,2,0.05,364.06,18.19999999999999,345.86,9.01,112.04,345.86,112.04,0,0,6,Standard (4-7 days)
O113967,C10773,P245252,2025-04-29,COD,1,0.05,28.48,1.4200000000000017,27.06,4.1,8.08,27.06,8.08,0,0,3,Fast (1-3 days)
O113968,C14605,P229072,2023-10-02,Debit Card,1,0.15,83.99,12.599999999999994,71.39,5.76,15.66,71.39,15.66,0,0,4,Standard (4-7 days)
O113969,C14460,P212093,2024-03-26,Debit Card,1,0.05,278.65,13.92999999999995,264.72,7.95,66.17,264.72,66.17,0,0,5,Standard (4-7 days)
O113970,C17124,P208165,2024-04-21,Credit Card,2,0.05,914.3,45.719999999999914,868.58,10.72,232.48,868.58,232.48,0,0,4,Standard (4-7 days)
O113971,C10352,P247852,2025-05-21,Credit Card,2,0.0,184.16,0.0,184.16,7.92,6.81,184.16,6.81,0,0,3,Fast (1-3 days)
O113972,C16943,P243688,2024-09-22,Credit Card,3,0.0,592.3499999999999,-1.1368683772161603e-13,592.35,11.29,154.57,592.35,154.57,0,0,4,Standard (4-7 days)
O113973,C17603,P247095,2024-09-21,Credit Card,1,0.0,9.74,0.0,9.74,1.94,-1.16,9.74,-1.16,0,1,4,Standard (4-7 days)
O113974,C15202,P220555,2025-03-24,Debit Card,2,0.1,17.8,1.7800000000000011,16.02,4.16,2.25,16.02,2.25,0,0,4,Standard (4-7 days)
O113975,C15344,P226025,2024-06-15,Debit Card,1,0.0,23.0,0.0,23.0,4.01,6.34,23.0,6.34,0,0,4,Standard (4-7 days)
O113976,C14507,P212574,2025-04-30,COD,1,0.0,538.46,0.0,538.46,8.62,56.0,0.0,0.0,1,0,5,Standard (4-7 days)
O113977,C14830,P234336,2025-08-02,COD,1,0.0,6.34,0.0,6.34,3.63,-1.41,6.34,-1.41,0,1,5,Standard (4-7 days)
O113978,C13028,P225898,2025-07-02,Credit Card,1,0.05,51.01,2.549999999999997,48.46,7.23,6.34,48.46,6.34,0,0,7,Standard (4-7 days)
O113979,C10117,P225436,2024-04-22,Credit Card,1,0.0,53.06,0.0,53.06,4.81,11.11,53.06,11.11,0,0,5,Standard (4-7 days)
O113980,C10481,P249893,2025-06-16,Credit Card,1,0.0,209.33,0.0,209.33,10.05,48.56,0.0,0.0,1,0,4,Standard (4-7 days)
O113981,C14287,P242690,2025-05-07,Wallet,2,0.05,41.4,2.0700000000000003,39.33,5.66,10.07,39.33,10.07,0,0,4,Standard (4-7 days)
O113982,C16734,P222821,2025-02-03,Credit Card,1,0.0,64.54,0.0,64.54,6.63,12.73,64.54,12.73,0,0,3,Fast (1-3 days)
O113983,C12637,P204904,2025-08-21,Debit Card,1,0.0,128.73,0.0,128.73,6.61,38.45,128.73,38.45,0,0,5,Standard (4-7 days)
O113984,C16802,P235701,2025-08-28,Debit Card,2,0.1,34.38,3.4400000000000013,30.94,5.38,7.0,30.94,7.0,0,0,3,Fast (1-3 days)
O113985,C10106,P228094,2024-01-02,Credit Card,1,0.0,68.28,0.0,68.28,6.17,17.73,68.28,17.73,0,0,4,Standard (4-7 days)
O113986,C14477,P204509,2024-11-18,Debit Card,1,0.0,396.31,0.0,396.31,8.97,38.59,396.31,38.59,0,0,4,Standard (4-7 days)
O113987,C14878,P204526,2024-01-27,Debit Card,1,0.05,685.54,34.27999999999997,651.26,8.64,69.51,651.26,69.51,0,0,3,Fast (1-3 days)
O113988,C16533,P238677,2024-11-27,Debit Card,1,0.0,593.83,0.0,593.83,8.86,62.4,593.83,62.4,0,0,4,Standard (4-7 days)
O113989,C10243,P235935,2025-05-26,Wallet,1,0.0,90.75,0.0,90.75,5.69,30.61,90.75,30.61,0,0,6,Standard (4-7 days)
O113990,C12632,P210110,2024-07-22,UPI,2,0.0,29.36,0.0,29.36,4.41,8.8,29.36,8.8,0,0,4,Standard (4-7 days)
O113991,C17012,P234108,2025-01-27,COD,1,0.0,7.41,0.0,7.41,5.22,-1.89,7.41,-1.89,0,1,4,Standard (4-7 days)
O113992,C14563,P201514,2023-09-23,Credit Card,1,0.0,150.26,0.0,150.26,7.94,37.14,150.26,37.14,0,0,5,Standard (4-7 days)
O113993,C10865,P217795,2024-02-23,Credit Card,2,0.2,428.5,85.69999999999999,342.8,7.05,95.79,342.8,95.79,0,0,3,Fast (1-3 days)
O113994,C12981,P227612,2024-04-01,Debit Card,2,0.0,8.74,0.0,8.74,2.95,0.98,8.74,0.98,0,0,4,Standard (4-7 days)
O113995,C11561,P240492,2024-11-08,Credit Card,1,0.2,9.96,1.990000000000001,7.97,3.6,-0.41,7.97,-0.41,0,1,8,Delayed (8+ days)
O113996,C15329,P204167,2024-12-16,Credit Card,1,0.0,226.73,0.0,226.73,8.52,54.96,226.73,54.96,0,0,6,Standard (4-7 days)
O113997,C10603,P217406,2024-10-24,Debit Card,1,0.0,24.62,0.0,24.62,5.82,4.03,0.0,0.0,1,0,5,Standard (4-7 days)
O113998,C15756,P229203,2025-08-14,PayPal,1,0.15,29.69,4.450000000000003,25.24,5.28,4.82,25.24,4.82,0,0,5,Standard (4-7 days)
O113999,C13062,P243246,2023-11-03,COD,1,0.0,43.52,0.0,43.52,4.89,10.34,43.52,10.34,0,0,3,Fast (1-3 days)
O114000,C14018,P229248,2024-10-31,Debit Card,1,0.0,73.33,0.0,73.33,6.87,13.66,73.33,13.66,0,0,3,Fast (1-3 days)
O114001,C15192,P244731,2023-10-21,Debit Card,2,0.0,69.62,0.0,69.62,6.8,21.05,69.62,21.05,0,0,5,Standard (4-7 days)
O114002,C12015,P209304,2025-08-10,PayPal,1,0.0,17.9,0.0,17.9,3.06,4.1,17.9,4.1,0,0,5,Standard (4-7 days)
O114003,C11658,P204808,2025-03-31,PayPal,1,0.05,285.18,14.259999999999991,270.92,8.72,23.79,270.92,23.79,0,0,5,Standard (4-7 days)
O114004,C13380,P228455,2025-09-08,Debit Card,1,0.2,70.27,14.049999999999997,56.22,6.76,12.92,56.22,12.92,0,0,6,Standard (4-7 days)
O114005,C13767,P208833,2025-06-26,Debit Card,1,0.0,37.89,0.0,37.89,5.04,5.57,37.89,5.57,0,0,7,Standard (4-7 days)
O114006,C13770,P231897,2024-11-04,Credit Card,2,0.0,673.24,0.0,673.24,9.11,71.68,673.24,71.68,0,0,5,Standard (4-7 days)
O114007,C15829,P239501,2024-01-29,COD,1,0.2,22.85,4.57,18.28,5.09,1.31,18.28,1.31,0,0,4,Standard (4-7 days)
O114008,C11613,P210429,2024-07-26,Credit Card,1,0.0,6.07,0.0,6.07,2.31,-0.19,6.07,-0.19,0,1,3,Fast (1-3 days)
O114009,C14955,P204907,2024-12-26,PayPal,1,0.0,72.94,0.0,72.94,7.12,18.41,72.94,18.41,0,0,3,Fast (1-3 days)
O114010,C17353,P211678,2025-01-19,Debit Card,1,0.3,94.76,28.430000000000007,66.33,7.66,10.91,66.33,10.91,0,0,3,Fast (1-3 days)
O114011,C11879,P203225,2024-03-16,COD,1,0.05,47.93,2.3999999999999986,45.53,4.45,13.76,45.53,13.76,0,0,4,Standard (4-7 days)
O114012,C15372,P201014,2025-03-08,Wallet,4,0.0,156.4,0.0,156.4,7.97,46.77,156.4,46.77,0,0,7,Standard (4-7 days)
O114013,C14108,P206768,2023-11-19,PayPal,1,0.0,3.25,0.0,3.25,3.21,-1.75,3.25,-1.75,0,1,4,Standard (4-7 days)
O114014,C12346,P238226,2024-03-29,Credit Card,4,0.0,63.52,0.0,63.52,3.96,24.62,63.52,24.62,0,0,3,Fast (1-3 days)
O114015,C11099,P202021,2024-04-22,Debit Card,1,0.0,5.69,0.0,5.69,2.73,-0.45,5.69,-0.45,0,1,5,Standard (4-7 days)
O114016,C11074,P243896,2025-02-20,UPI,3,0.0,1033.02,0.0,1033.02,11.88,277.37,0.0,0.0,1,0,3,Fast (1-3 days)
O114017,C10786,P235874,2025-02-03,COD,1,0.0,34.02,0.0,34.02,4.13,7.78,34.02,7.78,0,0,6,Standard (4-7 days)
O114018,C10148,P241743,2024-07-23,PayPal,1,0.0,10.41,0.0,10.41,4.94,-4.11,10.41,-4.11,0,1,5,Standard (4-7 days)
O114019,C11754,P208862,2025-04-20,Credit Card,1,0.0,10.95,0.0,10.95,4.31,0.07,10.95,0.07,0,0,7,Standard (4-7 days)
O114020,C12169,P243729,2025-02-21,Debit Card,1,0.2,21.1,4.220000000000002,16.88,3.88,3.72,16.88,3.72,0,0,5,Standard (4-7 days)
O114021,C17378,P243533,2024-04-04,COD,4,0.05,312.36,15.620000000000005,296.74,7.76,27.85,296.74,27.85,0,0,4,Standard (4-7 days)
O114022,C15399,P202584,2025-06-28,Debit Card,1,0.2,249.5,49.900000000000006,199.6,7.79,16.16,199.6,16.16,0,0,5,Standard (4-7 days)
O114023,C16681,P204942,2024-12-14,UPI,1,0.1,58.54,5.850000000000001,52.69,6.99,11.45,52.69,11.45,0,0,6,Standard (4-7 days)
O114024,C13756,P234045,2025-08-05,Debit Card,1,0.0,27.89,0.0,27.89,4.59,5.17,27.89,5.17,0,0,6,Standard (4-7 days)
O114025,C11179,P235811,2024-08-06,COD,1,0.1,212.07,21.20999999999998,190.86,7.41,15.49,190.86,15.49,0,0,4,Standard (4-7 days)
O114026,C13309,P207370,2025-09-05,Debit Card,1,0.0,94.32,0.0,94.32,5.75,27.26,94.32,27.26,0,0,7,Standard (4-7 days)
O114027,C12423,P244132,2024-08-23,Credit Card,1,0.0,42.82,0.0,42.82,5.26,9.73,42.82,9.73,0,0,7,Standard (4-7 days)
O114028,C14177,P213672,2023-12-25,Credit Card,1,0.0,97.11,0.0,97.11,6.67,22.46,97.11,22.46,0,0,7,Standard (4-7 days)
O114029,C14587,P208369,2024-12-30,COD,2,0.05,89.26,4.460000000000008,84.8,7.21,18.23,84.8,18.23,0,0,4,Standard (4-7 days)
O114030,C16499,P208467,2024-05-31,Credit Card,1,0.0,264.39,0.0,264.39,8.23,23.5,264.39,23.5,0,0,4,Standard (4-7 days)
O114031,C16121,P226935,2024-08-31,Credit Card,1,0.1,1.73,0.16999999999999993,1.56,2.76,-2.64,1.56,-2.64,0,1,4,Standard (4-7 days)
O114032,C10924,P246721,2024-06-14,Credit Card,1,0.0,65.33,0.0,65.33,6.85,12.75,65.33,12.75,0,0,5,Standard (4-7 days)
O114033,C15392,P219865,2025-05-26,COD,1,0.0,577.48,0.0,577.48,9.43,59.87,577.48,59.87,0,0,6,Standard (4-7 days)
O114034,C11603,P211551,2024-11-18,Credit Card,2,0.05,214.46,10.719999999999999,203.74,9.21,15.24,203.74,15.24,0,0,7,Standard (4-7 days)
O114035,C17211,P248652,2024-07-15,Credit Card,4,0.1,2079.72,207.9699999999998,1871.75,12.5,212.11,1871.75,212.11,0,0,5,Standard (4-7 days)
O114036,C13052,P242384,2023-10-23,Debit Card,3,0.15,168.27,25.24000000000001,143.03,8.58,34.33,143.03,34.33,0,0,4,Standard (4-7 days)
O114037,C15692,P231417,2024-01-03,Credit Card,2,0.0,12.7,0.0,12.7,3.26,1.18,12.7,1.18,0,0,6,Standard (4-7 days)
O114038,C14218,P248597,2025-04-04,Debit Card,1,0.0,1045.16,0.0,1045.16,10.64,114.78,0.0,0.0,1,0,6,Standard (4-7 days)
O114039,C17516,P207897,2024-05-31,Credit Card,1,0.0,36.35,0.0,36.35,5.39,4.79,36.35,4.79,0,0,4,Standard (4-7 days)
O114040,C14803,P202469,2023-10-13,Debit Card,1,0.05,50.08,2.5,47.58,5.58,8.69,47.58,8.69,0,0,5,Standard (4-7 days)
O114041,C12377,P227661,2024-10-08,Credit Card,2,0.0,74.44,0.0,74.44,8.5,17.55,74.44,17.55,0,0,6,Standard (4-7 days)
O114042,C13480,P247604,2025-02-24,Debit Card,4,0.15,1611.92,241.78999999999996,1370.13,10.78,372.86,1370.13,372.86,0,0,5,Standard (4-7 days)
O114043,C15086,P232397,2024-07-14,Credit Card,2,0.0,95.58,0.0,95.58,6.58,26.87,95.58,26.87,0,0,7,Standard (4-7 days)
O114044,C16466,P239819,2024-02-19,Wallet,2,0.05,640.8,32.039999999999964,608.76,10.04,160.41,608.76,160.41,0,0,5,Standard (4-7 days)
O114045,C13182,P243332,2025-02-22,UPI,4,0.05,183.48,9.169999999999987,174.31,7.35,53.66,174.31,53.66,0,0,4,Standard (4-7 days)
O114046,C12817,P221827,2025-02-28,Credit Card,3,0.0,120.81,0.0,120.81,7.0,26.83,120.81,26.83,0,0,3,Fast (1-3 days)
O114047,C16136,P209782,2025-03-17,Debit Card,1,0.0,119.41,0.0,119.41,6.29,27.14,119.41,27.14,0,0,5,Standard (4-7 days)
O114048,C13160,P230398,2023-11-10,PayPal,2,0.0,168.8,0.0,168.8,8.28,11.98,168.8,11.98,0,0,6,Standard (4-7 days)
O114049,C16576,P225688,2023-11-15,Debit Card,3,0.05,271.38,13.569999999999993,257.81,8.08,22.86,257.81,22.86,0,0,4,Standard (4-7 days)
O114050,C14805,P225644,2025-03-04,Wallet,1,0.0,11.04,0.0,11.04,3.63,0.23,11.04,0.23,0,0,4,Standard (4-7 days)
